Feature,Estimate,Std Error,t-stat,P-Value
Intercept,83010.16822864958,,,
MODELED_DURATION,38.27678668342387,24.477637843899146,1.5637451181983253,0.11790081441601696
MIN_YEARS_EXPERIENCE,6540.772277252969,95.25593114267487,68.66524948935897,0.0
EMPLOYMENT_TYPE_NAME_vec_0,1234.9539334499946,2308.917798395587,0.534862667829983,0.592753610490079
EMPLOYMENT_TYPE_NAME_vec_1,-5333.409243475495,3042.354213064025,-1.753053349466529,0.0796154852890234
